example_id,stratum,position,offset,timestep,corruption_level,n_corrupted_predecessors,clean_token,proposed_token,verifier_token,accepted,entropy,normalized_entropy,top1_probability,top1_top2_margin,effective_support,existing_draftability_score,teacher_entropy,corrupt_entropy
w0151r1,FULL,123,5,1.0,1,3,248044,279,561,0,4.566199,0.367576,0.273065,0.17261,96.1779,1.711928,5.745806,8.685897
w0151r1,FULL,124,6,1.0,1,4,6350,641,410,0,5.054113,0.406852,0.177598,0.123433,156.6656,1.705559,7.348368,9.194741
w0151r1,FULL,125,7,1.0,1,5,21762,641,11395,0,3.954086,0.318301,0.299053,0.207847,52.148,1.588466,7.156707,8.514892
w0151r1,FULL,126,8,1.0,1,6,34487,641,34487,0,3.956285,0.318478,0.302013,0.203963,52.2628,1.983288,1.000037,4.53018
w0151r2,FULL,120,2,1.0,1,0,1083,279,1083,0,4.069211,0.327569,0.231488,0.107582,58.5108,1.857654,2.852622,7.693525
w0151r2,FULL,121,3,1.0,1,1,279,279,279,1,3.534097,0.284492,0.323351,0.150274,34.2641,1.978904,2.038055,7.120822
w0151r2,FULL,122,4,1.0,1,2,15965,279,15965,0,4.097301,0.32983,0.329572,0.222576,60.1777,1.921059,2.375579,7.719154
w0151r2,FULL,123,5,1.0,1,3,44781,279,44781,0,5.666881,0.45618,0.147516,0.04613,289.1312,1.999808,0.005044,7.63413
w0151r2,FULL,124,6,1.0,1,4,15965,310,15965,0,3.725625,0.29991,0.293274,0.115395,41.4971,1.971868,0.142954,7.313821
w0151r2,FULL,125,7,1.0,1,5,365,310,365,0,5.244909,0.422211,0.112341,0.019207,189.5986,1.999872,0.010721,8.149606
w0151r2,FULL,126,8,1.0,1,6,321,264,321,0,4.390148,0.353404,0.125602,0.0,80.6524,1.905688,2.298229,8.10656
w0151r3,FULL,120,2,1.0,1,0,279,10452,279,0,2.013207,0.162062,0.590922,0.399078,7.4873,1.284922,2.988161,6.235522
w0151r3,FULL,121,3,1.0,1,1,10452,10452,10452,1,4.649065,0.374246,0.182458,0.048969,104.4873,1.912043,1.114644,6.563893
w0151r3,FULL,122,4,1.0,1,2,5820,314,5820,0,4.162593,0.335086,0.182598,0.096345,64.2379,1.91542,3.792297,6.599331
w0151r3,FULL,123,5,1.0,1,3,310,998,310,0,3.755443,0.30231,0.175945,0.0,42.7532,1.97195,1.487664,7.761844
w0151r3,FULL,124,6,1.0,1,4,35154,279,958,0,4.647888,0.374152,0.147431,0.0,104.3644,1.954954,4.689085,6.54564
w0151r3,FULL,125,7,1.0,1,5,836,279,836,0,5.073686,0.408428,0.199159,0.092557,159.7621,1.948902,2.152992,8.628151
w0151r3,FULL,126,8,1.0,1,6,51350,279,8511,0,5.307634,0.427261,0.191636,0.101113,201.8721,1.979799,3.904983,4.753103
w0152r0,FULL,120,2,1.0,1,0,321,321,321,1,1.975301,0.15901,0.526799,0.277957,7.2088,1.548438,2.165308,5.355727
w0152r0,FULL,121,3,1.0,1,1,264,321,264,0,5.883921,0.473651,0.171749,0.112394,359.2148,1.866845,2.729717,6.736974
w0152r0,FULL,122,4,1.0,1,2,1623,333,2253,0,3.828654,0.308204,0.257429,0.101291,46.0006,1.977685,4.457426,4.044635
w0152r0,FULL,123,5,1.0,1,3,9050,321,2373,0,2.952447,0.23767,0.452954,0.305901,19.1528,1.974043,2.71091,2.537617
w0152r0,FULL,124,6,1.0,1,4,2253,321,2253,0,3.025758,0.243571,0.454178,0.324054,20.6096,1.964856,1.090579,7.027081
w0152r0,FULL,125,7,1.0,1,5,421,321,641,0,2.362587,0.190187,0.545382,0.389128,10.6184,1.884898,2.295749,7.078782
w0152r0,FULL,126,8,1.0,1,6,52903,321,557,0,2.905723,0.233909,0.402346,0.186986,18.2785,1.932583,4.623026,8.039595
w0152r1,FULL,120,2,1.0,1,0,440,42003,440,0,4.854963,0.390821,0.147787,0.046215,128.376,1.936992,1.03825,4.24569
w0152r1,FULL,121,3,1.0,1,1,264,364,264,0,3.728768,0.300163,0.308587,0.208403,41.6278,1.911821,4.211711,6.039053
w0152r1,FULL,122,4,1.0,1,2,2255,364,2255,0,3.080508,0.247979,0.358999,0.209346,21.7695,1.954803,4.928389,8.28052
w0152r1,FULL,123,5,1.0,1,3,494,279,364,0,4.159924,0.334871,0.176493,0.010693,64.0666,1.819013,1.955151,7.339733
w0152r1,FULL,124,6,1.0,1,4,864,279,864,0,4.866038,0.391713,0.169725,0.09441,129.8056,1.99051,0.181858,9.003839
w0152r1,FULL,125,7,1.0,1,5,310,279,310,0,5.309086,0.427378,0.162346,0.063878,202.1654,1.990822,0.344968,3.787364
w0152r1,FULL,126,8,1.0,1,6,3250,694,3250,0,5.063487,0.407607,0.127808,0.039967,158.141,1.94332,3.485726,5.388969
w0152r2,FULL,120,2,1.0,1,0,31174,421,31174,0,5.179309,0.416931,0.09433,0.029498,177.5601,1.986545,0.188617,6.658542
w0152r2,FULL,121,3,1.0,1,1,15499,421,310,0,4.261676,0.343062,0.129735,0.022181,70.9288,1.952738,1.242759,7.290974
w0152r2,FULL,122,4,1.0,1,2,383,279,383,0,4.609426,0.371055,0.2181,0.058535,100.4264,1.914434,2.242035,7.546491
w0152r2,FULL,123,5,1.0,1,3,310,279,364,0,4.462204,0.359204,0.152558,0.009243,86.6783,1.830489,1.040687,6.352009
w0152r2,FULL,124,6,1.0,1,4,2962,279,279,1,4.548232,0.366129,0.223552,0.111143,94.4652,1.910758,3.666332,8.519397
w0152r2,FULL,125,7,1.0,1,5,836,279,279,1,4.764154,0.383511,0.173629,0.046599,117.2319,1.94465,2.846279,8.259787
w0152r2,FULL,126,8,1.0,1,6,12417,220,12417,0,5.128698,0.412856,0.143293,0.044809,168.7973,1.939114,2.438442,8.419539
w0152r3,FULL,120,2,1.0,1,0,3988,220,220,1,4.834376,0.389164,0.300469,0.208831,125.7601,1.740561,4.235173,7.917486
w0152r3,FULL,121,3,1.0,1,1,220,1116,220,0,4.682763,0.376959,0.302117,0.22573,108.0683,1.839766,1.397305,8.042141
w0152r3,FULL,122,4,1.0,1,2,16,1116,16,0,4.60344,0.370574,0.336658,0.251537,99.8272,1.995593,0.399199,5.594372
w0152r3,FULL,123,5,1.0,1,3,24,1116,24,0,5.080954,0.409013,0.303054,0.235433,160.9275,1.998539,0.060381,3.4459
w0152r3,FULL,124,6,1.0,1,4,24,1116,24,0,5.855622,0.471373,0.226346,0.165426,349.1921,1.991431,1.705674,7.298343
w0152r3,FULL,125,7,1.0,1,5,15,1116,15,0,6.327569,0.509365,0.205616,0.167581,559.7938,1.983523,0.040984,8.357018
w0152r3,FULL,126,8,1.0,1,6,82,1116,82,0,5.846709,0.470656,0.239576,0.1924,346.0936,1.982753,0.531243,8.17537
w0153r0,FULL,120,2,1.0,1,0,5319,5319,5319,1,3.907079,0.314517,0.434726,0.391683,49.7534,1.945233,3.695985,5.869248
w0153r0,FULL,121,3,1.0,1,1,369,557,557,1,4.895782,0.394107,0.156466,0.018385,133.7245,1.974163,2.921518,6.310736
w0153r0,FULL,122,4,1.0,1,2,15048,557,264,0,4.632722,0.372931,0.204044,0.101444,102.7935,1.891721,4.721829,8.541283
w0153r0,FULL,123,5,1.0,1,3,449,557,303,0,4.989051,0.401615,0.137254,0.03036,146.7971,1.934457,4.083273,8.982166
w0153r0,FULL,124,6,1.0,1,4,39594,557,42606,0,5.299199,0.426582,0.122132,0.032778,200.1763,1.953518,2.828214,8.106426
w0153r0,FULL,125,7,1.0,1,5,6365,557,1116,0,5.145303,0.414193,0.121031,0.020693,171.6235,1.856875,2.452171,7.285695
w0153r0,FULL,126,8,1.0,1,6,694,557,1116,0,5.214988,0.419803,0.132853,0.041545,184.0097,1.891126,1.508997,6.92912
w0153r1,FULL,120,2,1.0,1,0,439,15,20383,0,7.179775,0.577967,0.042815,0.009471,1312.6132,1.758376,5.248671,5.603299
w0153r1,FULL,121,3,1.0,1,1,1806,279,1806,0,6.861326,0.552332,0.109851,0.074187,954.6319,1.991462,0.454891,6.237146
w0153r1,FULL,122,4,1.0,1,2,430,279,430,0,6.743472,0.542845,0.110398,0.078769,848.5013,1.772663,2.35555,6.225657
w0153r1,FULL,123,5,1.0,1,3,264,279,264,0,6.65065,0.535372,0.056132,0.012416,773.2865,1.857497,2.943097,6.860354
w0153r1,FULL,124,6,1.0,1,4,33101,8,3000,0,5.885991,0.473818,0.094595,0.03352,359.9594,1.960729,3.934396,3.97929
w0153r1,FULL,125,7,1.0,1,5,22124,557,8782,0,6.17666,0.497217,0.072847,0.028663,481.3813,1.971282,2.407222,6.544297
w0153r1,FULL,126,8,1.0,1,6,8026,279,8026,0,5.974974,0.480981,0.079432,0.024839,393.4579,1.985646,1.657335,5.548327
w0153r2,FULL,120,2,1.0,1,0,4950,4950,4950,1,1.75042,0.140908,0.683888,0.602209,5.757,1.984235,0.75092,6.661226
w0153r2,FULL,121,3,1.0,1,1,41641,4950,41641,0,3.356696,0.270212,0.233861,0.073131,28.6942,1.996844,0.989684,4.793653
w0153r2,FULL,122,4,1.0,1,2,310,4950,310,0,3.559302,0.286521,0.134349,0.015786,35.1387,1.988289,2.268664,8.093541
w0153r2,FULL,123,5,1.0,1,3,7936,310,7936,0,3.505502,0.28219,0.171588,0.037955,33.2982,1.993895,1.912537,7.697548
w0153r2,FULL,124,6,1.0,1,4,264,1116,279,0,3.568439,0.287257,0.215215,0.0673,35.4612,1.85406,3.397304,7.920437
w0153r2,FULL,125,7,1.0,1,5,7792,279,7792,0,4.977009,0.400646,0.16439,0.076399,145.0399,1.976068,4.240581,5.14259
w0153r2,FULL,126,8,1.0,1,6,314,1116,314,0,5.15239,0.414764,0.102329,0.0062,172.844,1.983303,0.016784,7.473132
w0153r3,FULL,120,2,1.0,1,0,22,22,22,1,1.166386,0.093893,0.590058,0.311334,3.2104,1.997029,0.280933,6.860923
w0153r3,FULL,121,3,1.0,1,1,641,1116,1116,1,1.884674,0.151715,0.473902,0.299563,6.5842,1.654483,1.82211,6.359284
w0153r3,FULL,122,4,1.0,1,2,695,1116,271,0,4.896216,0.394142,0.111737,0.039594,133.7826,1.881624,1.97453,5.484188
w0153r3,FULL,123,5,1.0,1,3,248044,279,318,0,5.480555,0.441181,0.106385,0.0,239.9798,1.823634,5.58885,6.857255
w0153r3,FULL,124,6,1.0,1,4,10022,279,410,0,5.407346,0.435287,0.120868,0.04283,223.0388,1.787142,7.3787,8.138106
w0153r3,FULL,125,7,1.0,1,5,33114,279,279,1,5.40897,0.435418,0.11252,0.019238,223.4013,1.428507,5.813946,7.981522
w0153r3,FULL,126,8,1.0,1,6,16693,220,557,0,5.20895,0.419317,0.221727,0.087243,182.9018,1.854612,4.205023,8.090998
w0154r0,FULL,120,2,1.0,1,0,14315,1116,13544,0,5.276524,0.424756,0.338419,0.30275,195.6884,1.702562,6.891318,6.935385
w0154r0,FULL,121,3,1.0,1,1,11928,1116,11928,0,2.963536,0.238563,0.62378,0.588588,19.3663,1.99516,0.998562,6.709952
w0154r0,FULL,122,4,1.0,1,2,30530,1116,13544,0,3.521917,0.283512,0.565573,0.537415,33.8493,1.612268,5.419836,6.241069
w0154r0,FULL,123,5,1.0,1,3,1116,1116,1116,1,3.554213,0.286112,0.545666,0.512896,34.9603,1.620088,1.39401,7.540481
w0154r0,FULL,124,6,1.0,1,4,20064,1116,561,0,5.557187,0.44735,0.250106,0.173828,259.093,1.711273,6.189634,7.553727
w0154r0,FULL,125,7,1.0,1,5,15848,1116,264,0,6.454259,0.519563,0.120602,0.051885,635.403,1.880955,4.649885,6.916839
w0154r0,FULL,126,8,1.0,1,6,2091,1116,310,0,6.280288,0.505559,0.128101,0.059533,533.9423,1.947083,2.649069,6.317843
w0154r1,FULL,120,2,1.0,1,0,58550,58550,58550,1,2.703099,0.217598,0.481904,0.352201,14.9259,1.982778,1.813919,5.872917
w0154r1,FULL,121,3,1.0,1,1,847,58550,847,0,2.903466,0.233727,0.50717,0.370667,18.2372,1.98441,0.147724,6.606065
w0154r1,FULL,122,4,1.0,1,2,1116,1116,1116,1,6.097546,0.490848,0.087264,0.010254,444.7648,1.932659,0.435502,6.481366
w0154r1,FULL,123,5,1.0,1,3,11059,1116,9565,0,3.166422,0.254895,0.499415,0.347102,23.7225,1.95292,5.129421,7.676309
w0154r1,FULL,124,6,1.0,1,4,26831,1116,10785,0,3.779052,0.304211,0.459954,0.363542,43.7745,1.965994,6.975917,7.645834
w0154r1,FULL,125,7,1.0,1,5,276,1116,276,0,5.053222,0.406781,0.22735,0.071095,156.5259,1.952257,2.566849,8.389275
w0154r1,FULL,126,8,1.0,1,6,318,1116,318,0,3.025801,0.243575,0.385951,0.065986,20.6105,1.975746,0.17305,8.807873
w0154r2,FULL,120,2,1.0,1,0,15,15,15,1,0.406325,0.032709,0.924736,0.88888,1.5013,1.98256,0.077056,4.77353
w0154r2,FULL,121,3,1.0,1,1,15,15,15,1,1.98865,0.160085,0.340463,0.07531,7.3057,1.958934,0.714223,5.892569
w0154r2,FULL,122,4,1.0,1,2,16,1116,19,0,4.917408,0.395848,0.177619,0.039289,136.648,1.972829,2.284432,8.096032
w0154r2,FULL,123,5,1.0,1,3,3914,424,1116,0,5.469229,0.440269,0.121324,0.037939,237.2771,1.919856,3.023978,7.683928
w0154r2,FULL,124,6,1.0,1,4,29602,424,1289,0,5.734743,0.461643,0.091464,0.005542,309.4333,1.936766,2.836014,6.586154
w0154r2,FULL,125,7,1.0,1,5,261,424,261,0,5.633737,0.453512,0.099396,0.026676,279.7055,1.998391,0.039979,6.908079
w0154r2,FULL,126,8,1.0,1,6,2512,424,20364,0,5.709759,0.459631,0.067995,0.00412,301.7983,1.973715,3.117772,6.798361
w0154r3,FULL,120,2,1.0,1,0,10036,539,35172,0,3.615539,0.291048,0.207943,0.045997,37.1714,1.920826,2.400241,6.931714
w0154r3,FULL,121,3,1.0,1,1,539,1116,1116,1,2.691386,0.216655,0.382549,0.201846,14.7521,1.537429,1.913484,3.53838
w0154r3,FULL,122,4,1.0,1,2,21993,1116,769,0,3.386275,0.272593,0.349105,0.220676,29.5557,1.604,5.645182,5.533964
w0154r3,FULL,123,5,1.0,1,3,641,1116,1116,1,4.004864,0.322389,0.324237,0.231341,54.8643,1.862425,2.179656,6.294679
w0154r3,FULL,124,6,1.0,1,4,52815,1116,1690,0,4.761112,0.383266,0.249126,0.193539,116.8758,1.808375,6.075328,7.769253
w0154r3,FULL,125,7,1.0,1,5,20192,1116,640,0,5.699656,0.458818,0.124955,0.033536,298.7645,1.991817,1.74734,6.081432
w0154r3,FULL,126,8,1.0,1,6,30121,1116,1116,1,5.87161,0.47266,0.103072,0.022799,354.8197,1.937163,3.626273,8.845946
w0155r0,FULL,120,2,1.0,1,0,279,264,279,0,4.563936,0.367394,0.139425,0.016383,95.9605,1.670375,2.598358,5.212557
w0155r0,FULL,121,3,1.0,1,1,12982,264,53964,0,4.461457,0.359144,0.108357,0.0,86.6136,1.975782,3.02451,5.033572
w0155r0,FULL,122,4,1.0,1,2,1500,279,14218,0,4.459222,0.358964,0.128365,0.021947,86.4203,1.915515,3.317722,6.517795
w0155r0,FULL,123,5,1.0,1,3,314,279,314,0,4.533664,0.364957,0.288955,0.215896,93.0991,1.850491,2.683071,8.313244
w0155r0,FULL,124,6,1.0,1,4,16399,321,10222,0,4.833079,0.389059,0.168315,0.072412,125.5971,1.990012,1.670019,7.431574
w0155r0,FULL,125,7,1.0,1,5,1116,321,1116,0,4.854828,0.39081,0.140496,0.037707,128.3586,1.809454,2.576937,7.413
w0155r0,FULL,126,8,1.0,1,6,321,321,321,1,4.802799,0.386622,0.124298,0.021251,121.851,1.87029,4.894629,8.946156
w0155r1,FULL,120,2,1.0,1,0,5028,279,383,0,4.587001,0.36925,0.186005,0.041144,98.1995,1.975777,0.369262,7.238486
w0155r1,FULL,121,3,1.0,1,1,279,27987,279,0,6.181807,0.497631,0.054657,0.003312,483.8653,1.86295,4.126455,5.638838
w0155r1,FULL,122,4,1.0,1,2,13176,314,43299,0,4.677619,0.376545,0.175118,0.046999,107.5138,1.987073,6.188326,3.250207
w0155r1,FULL,123,5,1.0,1,3,41276,321,41276,0,4.274652,0.344106,0.195531,0.011847,71.8551,1.985109,0.659848,7.401714
w0155r1,FULL,124,6,1.0,1,4,303,1116,1116,1,3.711761,0.298794,0.285477,0.063147,40.9258,1.966391,2.380836,8.296675
w0155r1,FULL,125,7,1.0,1,5,279,321,279,0,5.249211,0.422558,0.173995,0.029748,190.416,1.982666,3.704993,3.11368
w0155r1,FULL,126,8,1.0,1,6,2982,321,2982,0,6.221277,0.500808,0.113627,0.019427,503.3455,1.90624,4.534484,8.82636
w0155r2,FULL,120,2,1.0,1,0,5493,15979,5493,0,3.424308,0.275654,0.298328,0.188579,30.7014,1.966147,2.255822,6.395951
w0155r2,FULL,121,3,1.0,1,1,314,641,314,0,3.310034,0.266455,0.172367,0.020254,27.3861,1.930426,2.017597,5.277843
w0155r2,FULL,122,4,1.0,1,2,279,641,279,0,3.259851,0.262416,0.202693,0.023817,26.0457,1.988281,0.942495,7.240344
w0155r2,FULL,123,5,1.0,1,3,4725,321,48124,0,3.502099,0.281916,0.212838,0.025009,33.185,1.995157,2.411109,2.416243
w0155r2,FULL,124,6,1.0,1,4,15979,321,15979,0,4.3656,0.351428,0.196613,0.09775,78.6966,1.994528,0.621929,6.572999
w0155r2,FULL,125,7,1.0,1,5,641,321,641,0,4.032008,0.324574,0.226238,0.070747,56.374,1.652288,2.0308,6.954283
w0155r2,FULL,126,8,1.0,1,6,695,321,198,0,4.610068,0.371107,0.158727,0.03511,100.491,1.903668,3.798035,7.078589
w0155r3,FULL,120,2,1.0,1,0,533,533,533,1,2.754226,0.221713,0.252539,0.0,15.7089,1.890411,2.49263,6.970966
w0155r3,FULL,121,3,1.0,1,1,782,494,782,0,1.414409,0.113859,0.747939,0.686544,4.1141,1.98484,0.058857,7.273228
w0155r3,FULL,122,4,1.0,1,2,13,494,13,0,1.872167,0.150708,0.699148,0.664339,6.5024,1.978004,0.155176,5.340762
w0155r3,FULL,123,5,1.0,1,3,2936,494,2936,0,3.042944,0.244955,0.420481,0.314167,20.9669,1.905754,1.335812,8.488122
w0155r3,FULL,124,6,1.0,1,4,494,494,494,1,3.822782,0.307731,0.218966,0.086156,45.7312,1.928161,0.349285,7.57265
w0155r3,FULL,125,7,1.0,1,5,30393,641,279,0,4.59402,0.369815,0.124509,0.0,98.8912,1.888713,2.87813,7.246538
w0155r3,FULL,126,8,1.0,1,6,34322,1116,32437,0,5.075072,0.40854,0.119784,0.007257,159.9838,1.881584,4.356078,8.406854
w0156r0,FULL,120,2,1.0,1,0,220,220,220,1,3.912111,0.314922,0.528324,0.515899,50.0044,1.797907,3.189106,6.089233
w0156r0,FULL,121,3,1.0,1,1,17,220,20,0,5.236857,0.421563,0.155812,0.048724,188.078,1.981717,1.974278,7.013649
w0156r0,FULL,122,4,1.0,1,2,19,220,302,0,5.047399,0.406312,0.132696,0.022687,155.6171,1.979438,2.564791,6.095594
w0156r0,FULL,123,5,1.0,1,3,337,71136,337,0,5.430381,0.437142,0.090215,0.015424,228.2361,1.954777,0.883727,7.719497
w0156r0,FULL,124,6,1.0,1,4,62375,321,71136,0,5.195633,0.418245,0.090736,0.010662,180.4823,1.956102,3.409818,7.92308
w0156r0,FULL,125,7,1.0,1,5,71136,71136,71136,1,4.762444,0.383373,0.158885,0.049685,117.0315,1.955439,1.743732,6.637177
w0156r0,FULL,126,8,1.0,1,6,995,71136,1116,0,4.773461,0.38426,0.181451,0.078064,118.3281,1.980456,4.163278,8.329041
w0156r1,FULL,120,2,1.0,1,0,4299,854,854,1,2.061422,0.165943,0.544194,0.343996,7.8571,1.875446,1.999233,5.224791
w0156r1,FULL,121,3,1.0,1,1,641,695,641,0,4.365748,0.35144,0.146054,0.057468,78.7082,1.2562,1.053223,4.587461
w0156r1,FULL,122,4,1.0,1,2,2838,1116,695,0,5.769574,0.464447,0.089237,0.044366,320.4013,1.98894,3.809211,2.624628
w0156r1,FULL,123,5,1.0,1,3,37491,279,1018,0,5.146318,0.414275,0.13322,0.047207,171.7978,1.967582,3.227893,7.142383
w0156r1,FULL,124,6,1.0,1,4,421,279,421,0,5.165779,0.415841,0.163514,0.086276,175.1738,1.965014,0.737148,5.735075
w0156r1,FULL,125,7,1.0,1,5,88947,4967,1292,0,5.652154,0.454994,0.077648,0.004704,284.9045,1.928473,2.814926,6.354904
w0156r1,FULL,126,8,1.0,1,6,74,279,74,0,5.989652,0.482163,0.098643,0.02182,399.2755,1.998664,0.01534,6.163515
w0156r2,FULL,120,2,1.0,1,0,1116,1116,641,0,1.413395,0.113777,0.4623,0.054322,4.1099,1.725345,1.214341,7.01158
w0156r2,FULL,121,3,1.0,1,1,1345,1116,26629,0,3.120602,0.251206,0.377673,0.220236,22.66,1.907484,2.143783,4.680849
w0156r2,FULL,122,4,1.0,1,2,279,1116,279,0,1.777217,0.143065,0.570989,0.332966,5.9134,1.639007,6.608897,6.807877
w0156r2,FULL,123,5,1.0,1,3,29199,1116,4383,0,1.888202,0.151999,0.47777,0.149404,6.6075,1.752513,6.654676,8.775104
w0156r2,FULL,124,6,1.0,1,4,14518,1116,5918,0,2.728747,0.219662,0.405066,0.126668,15.3137,1.812362,4.215375,8.577964
w0156r2,FULL,125,7,1.0,1,5,998,1116,998,0,3.085442,0.248376,0.405563,0.17448,21.8771,1.962556,1.297452,8.333068
w0156r2,FULL,126,8,1.0,1,6,4284,1116,40037,0,3.833866,0.308623,0.327856,0.163,46.2409,1.964254,1.568964,8.88748
w0156r3,FULL,120,2,1.0,1,0,45270,328,37299,0,2.929836,0.23585,0.202813,0.044862,18.7246,1.914202,3.595546,6.560686
w0156r3,FULL,121,3,1.0,1,1,5651,328,37299,0,2.767431,0.222776,0.323673,0.127355,15.9177,1.6278,2.190626,5.954663
w0156r3,FULL,122,4,1.0,1,2,364,328,364,0,2.630447,0.211749,0.307513,0.0,13.88,1.893077,0.493,6.964036
w0156r3,FULL,123,5,1.0,1,3,11332,328,279,0,2.781397,0.2239,0.326192,0.0,16.1415,1.99989,0.428732,3.56309
w0156r3,FULL,124,6,1.0,1,4,321,641,321,0,3.452545,0.277927,0.275781,0.032405,31.5807,1.922032,1.412612,8.635577
w0156r3,FULL,125,7,1.0,1,5,67288,641,279,0,4.905995,0.394929,0.176313,0.010682,135.0973,1.953316,0.840582,6.864513
w0156r3,FULL,126,8,1.0,1,6,17000,641,17000,0,3.795113,0.305504,0.244066,0.065504,44.4833,1.994838,0.119895,7.755241
w0157r0,FULL,120,2,1.0,1,0,35493,780,41728,0,5.443453,0.438194,0.09606,0.030039,231.2393,1.696963,5.123889,4.949832
w0157r0,FULL,121,3,1.0,1,1,29121,314,780,0,3.986059,0.320875,0.19395,0.117998,53.8423,1.988696,3.907238,6.154102
w0157r0,FULL,122,4,1.0,1,2,63542,279,19516,0,4.633532,0.372996,0.126666,0.033995,102.8767,1.933179,3.003264,7.219416
w0157r0,FULL,123,5,1.0,1,3,6001,279,6001,0,5.129654,0.412933,0.158727,0.092559,168.9587,1.970392,0.731208,7.112312
w0157r0,FULL,124,6,1.0,1,4,641,279,641,0,5.363277,0.43174,0.181124,0.110195,213.4233,1.977012,2.586656,4.512742
w0157r0,FULL,125,7,1.0,1,5,561,279,561,0,5.396853,0.434443,0.146462,0.057628,220.7107,1.849724,3.962909,8.332724
w0157r0,FULL,126,8,1.0,1,6,20583,641,18692,0,5.56637,0.448089,0.130929,0.040943,261.4832,1.862826,4.013136,9.243467
w0157r1,FULL,120,2,1.0,1,0,4275,279,279,1,4.909575,0.395217,0.220251,0.164563,135.5818,1.693786,4.322987,6.858813
w0157r1,FULL,121,3,1.0,1,1,8376,279,264,0,5.336926,0.429619,0.265853,0.219655,207.8728,1.782073,4.793272,7.230021
w0157r1,FULL,122,4,1.0,1,2,25417,279,25417,0,5.750886,0.462942,0.194504,0.153734,314.4692,1.993291,2.00954,0.499363
w0157r1,FULL,123,5,1.0,1,3,494,279,539,0,6.035233,0.485832,0.145695,0.098395,417.896,1.965201,0.496727,8.750439
w0157r1,FULL,124,6,1.0,1,4,8329,279,279,1,6.003062,0.483242,0.159637,0.10091,404.6661,1.785483,5.420978,8.439658
w0157r1,FULL,125,7,1.0,1,5,13122,279,13122,0,6.933843,0.558169,0.040348,0.018751,1026.4313,1.98368,1.073022,8.70803
w0157r1,FULL,126,8,1.0,1,6,13915,1116,69379,0,6.471628,0.520961,0.055638,0.009512,646.5356,1.96255,0.463776,8.736492
w0157r2,FULL,120,2,1.0,1,0,220,279,321,0,4.57244,0.368078,0.149291,0.009045,96.78,1.720078,3.609976,6.018321
w0157r2,FULL,121,3,1.0,1,1,21,539,16,0,3.797052,0.30566,0.274669,0.173624,44.5696,1.998709,1.94757,5.169081
w0157r2,FULL,122,4,1.0,1,2,15,220,15,0,4.296996,0.345905,0.21871,0.048378,73.4787,1.981422,2.65348,2.419584
w0157r2,FULL,123,5,1.0,1,3,10451,16,15,0,3.876241,0.312035,0.110702,0.013008,48.2426,1.870297,3.444909,7.959389
w0157r2,FULL,124,6,1.0,1,4,7190,220,7190,0,3.931054,0.316447,0.212174,0.11195,50.9607,1.885207,1.930955,6.864552
w0157r2,FULL,125,7,1.0,1,5,1116,220,321,0,4.166958,0.335437,0.295141,0.246961,64.5189,1.815008,1.854891,7.717312
w0157r2,FULL,126,8,1.0,1,6,220,220,321,0,4.479376,0.360586,0.20945,0.149442,88.1796,1.795958,1.355514,7.399437
w0157r3,FULL,120,2,1.0,1,0,1801,466,14213,0,4.229272,0.340453,0.203301,0.118553,68.6673,1.923257,2.513291,5.287742
w0157r3,FULL,121,3,1.0,1,1,310,264,310,0,4.691252,0.377642,0.089047,0.023899,108.9895,1.968411,0.260331,6.209636
w0157r3,FULL,122,4,1.0,1,2,9042,539,9042,0,3.857054,0.31049,0.152279,0.017893,47.3257,1.990773,0.063942,6.80859
w0157r3,FULL,123,5,1.0,1,3,369,264,539,0,4.051019,0.326104,0.0971,0.0,57.456,1.907433,3.43926,6.588371
w0157r3,FULL,124,6,1.0,1,4,411,1902,32170,0,4.345238,0.349789,0.095537,0.021133,77.1104,1.954163,3.665632,6.085212
w0157r3,FULL,125,7,1.0,1,5,8826,1902,2353,0,4.470254,0.359852,0.087777,0.015007,87.379,1.812251,4.486381,7.6365
w0157r3,FULL,126,8,1.0,1,6,303,279,303,0,4.905007,0.39485,0.08157,0.004942,134.9639,1.898067,2.47779,8.846687
w0158r0,FULL,120,2,1.0,1,0,321,12,5879,0,2.496799,0.20099,0.60855,0.555376,12.1436,1.94828,3.686165,3.743941
w0158r0,FULL,121,3,1.0,1,1,47952,1116,421,0,4.622048,0.372072,0.195274,0.08401,101.7021,1.973193,3.180731,5.938009
w0158r0,FULL,122,4,1.0,1,2,359,5879,359,0,4.469021,0.359753,0.137158,0.016116,87.2712,1.961684,2.442523,6.206754
w0158r0,FULL,123,5,1.0,1,3,82,1116,82,0,4.597094,0.370063,0.164021,0.064537,99.1956,1.997748,0.061786,5.748869
w0158r0,FULL,124,6,1.0,1,4,5416,47952,21838,0,4.774965,0.384381,0.138805,0.030703,118.5062,1.951364,5.817694,3.898145
w0158r0,FULL,125,7,1.0,1,5,557,47952,557,0,5.236455,0.421531,0.137375,0.048679,188.0025,1.913117,2.790759,7.859541
w0158r0,FULL,126,8,1.0,1,6,1496,1116,15589,0,5.745223,0.462486,0.093366,0.020653,312.6934,1.938864,3.087044,9.133826
w0158r1,FULL,120,2,1.0,1,0,6324,279,220,0,5.181807,0.417132,0.087614,0.014979,178.0041,1.95132,1.607043,6.594072
w0158r1,FULL,121,3,1.0,1,1,220,1116,220,0,4.336589,0.349092,0.309833,0.248824,76.4463,1.966433,0.123797,8.033845
